Binary_label,Category,domain,text,is_synthetic,source,prediction
fake,conrad,Hotel,"The Conrad hotel's convenient location near key attractions and ample parking made the stay straightforward. Rooms were spot-on with pristine linens and modern amenities like free Wi-Fi and a rooftop bar. The staff was efficiently attentive, offering thoughtful service without being overbearing. The seamless blend of comfort and convenience ensured an unforgettable stay.",1,exaone-deep:2.4b,real
fake,palmer,Hotel,"The Palmer Hotel, located in the heart of downtown, offers an unbeatable location just steps from vibrant restaurants and shops. The rooms are impeccably clean, with pristine bed linens and fresh towels daily. Our interactions with the attentive yet discreet staff were nothing short of exceptional, ensuring our stay was as comfortable as the city itself. Overall, an outstanding experience that truly encapsulates urban charm and modern amenities.",1,granite3.1-moe:latest,fake
fake,intercontinental,Hotel,"The InterContinental Hotel in central London is an exceptional choice with prime location just steps from major attractions like Buckingham Palace and the Theatreland. It boasts impeccably clean rooms, modern facilities, and a friendly staff that consistently go above and beyond for guest comfort. From check-in to departure, the overall experience is seamless and truly enjoyable, making it a standout among city hotels.",1,granite3.1-moe:latest,fake
fake,fairmont,Hotel,"Fairmont's central location near attractions and public transit makes it ideal for exploring nearby sites. Rooms are immaculate, with spotless surfaces and well-maintained floors, ensuring a pristine stay. Staff members are attentive and knowledgeable, providing thoughtful service throughout. The seamless logistics and welcoming atmosphere create an unforgettable experience, solidifying Fairmont as a top hotel choice.",1,exaone-deep:2.4b,fake
fake,swissotel,Hotel,"Swissôtel The Bosphorus offers an unparalleled Istanbul stay with its prime location near the historic Galata Tower and proximity to vibrant nightlife. The hotel's cleanliness is exceptional, from spacious rooms to pristine public areas. Staff are attentive yet discreet, making the overall experience truly remarkable. Highly recommended!",1,granite3.1-moe:latest,real
fake,monaco,Hotel,"Nestled along the coast of Monaco, this hotel offers breathtaking views of the Alps and seamless access to nearby Paris and Nice. The location is ideal for both relaxation and exploring nearby attractions, though occasional noise from coastal traffic can disrupt quiet nights. Rooms are clean and well-maintained, with modern amenities like high-speed Wi-Fi and a vibrant dining venue. Staff are attentive and knowledgeable about local attractions, enhancing the experience. The blend of luxury and simplicity makes Monaco a timeless destination, perfect for balancing beauty and practicality.",1,exaone-deep:2.4b,real
fake,swissotel,Hotel,"Swissotel’s elegant design and serene location near park attractions made the stay memorable, though the breakfast area felt rushed and the elevator malfunction caused minor inconvenience. The staff’s attentive yet occasional delays in check-ins kept me engaged, while the rooms maintained a polished cleanliness. Overall, it delivered a sophisticated yet approachable experience perfect for both relaxation and socializing.",1,exaone-deep:2.4b,real
fake,monaco,Hotel,"Monaco provides an elegant yet approachable location just south of the city center, perfect for exploring historic sites without the chaos of the main attractions. Rooms are clean and well-maintained but occasionally require a quick clean during checks. The staff is attentive, with concierge services and staff members knowledgeable about local destinations like Monaco Beach. The experience balances luxury with practicality, making it a top choice for both relaxation and sightseeing.",1,exaone-deep:2.4b,real
fake,talbott,Hotel,"Talbott's central location offers a relaxed yet convenient spot near attractions and quiet avenues, while rooms are spotless with soft lighting and modern amenities. Staff exude warmth and attentiveness, ensuring seamless check-in/out and personalized service. The blend of clean spaces and professional care creates an immersive stay that balances comfort and sophistication.",1,exaone-deep:2.4b,fake
fake,talbott,Hotel,"The location of Talbot was spot on, offering easy access to nearby attractions while maintaining a serene ambiance. Rooms were meticulously clean, with fresh linens and modern amenities, though occasional minor maintenance checks were needed. The staff provided excellent service, from check-ins to valet assistance, creating a seamless stay. Overall, it was a thoughtful stay that balanced convenience and comfort.",1,exaone-deep:2.4b,real
fake,omni,Hotel,"The Omni Hotel offers an unparalleled blend of convenience and comfort in the heart of the city. Its prime location is surrounded by a vibrant neighborhood teeming with dining options and entertainment venues. The hotel boasts spotless rooms, each equipped with modern amenities ensuring a stress-free stay. Staff at both front desk and housekeeping departments have been exceptionally friendly and responsive. The overall experience has been nothing short of stellar, making this my go-to choice for business and leisure travelers alike.",1,granite3.1-moe:latest,fake
fake,amalfi,Hotel,"The Amalfi resort offers an exceptional coastal experience with a prime location just beyond the iconic Amalfi coast, providing easy access to beaches, hiking trails, and lush coastline. Rooms are well-maintained with modern amenities, and the staff exhibits warm professionalism, making navigation through the hotel’s amenities seamless. The overall stay is a harmonious blend of comfort and convenience, making it a standout choice for both relaxation and exploration. 🌊✨",1,exaone-deep:2.4b,fake
fake,homewood,Hotel,"Homewood's strategic location near key city attractions and the hotel’s immaculate rooms provided an ideal stay. The staff’s warm and professional service ensured seamless interactions, while the clean, modern amenities elevated the experience. This blend of convenience, hygiene, and hospitality made Homewood a standout choice for a well-deserved rest.",1,exaone-deep:2.4b,real
fake,allegro,Hotel,"Allegro provided an enchanting stay with a smoothly integrated location near iconic parks and vibrant night markets. The rooms were spotless, and the staff’s warmth made every interaction delightful. Cleanliness was impeccable, from the bathrooms to the breakfast area. This stay will sure remember as one of the best experiences in town.",1,exaone-deep:2.4b,real
fake,conrad,Hotel,"The Conrad is an unparalleled urban sanctuary, nestled in the heart of the city with prime views that add to its allure. The rooms are spotless, exuding a sophisticated charm, while staff attend to every need with professionalism and warmth. From check-in to departure, the overall experience is seamless and truly exceptional.",1,granite3.1-moe:latest,fake
fake,homewood,Hotel,"The Homewood Hotel in the heart of downtown offers an excellent balance between convenience and comfort. Located just steps from popular eateries and shops, it's perfect for business and leisure travelers alike. Rooms are spotless, with modern amenities that make staying feel like a home away from home. The staff is exceptionally friendly and attentive, ensuring a seamless experience throughout our visit. Overall, Homewood provides a memorable hotel stay, strongly recommending it to anyone seeking quality accommodations in this vibrant city.",1,granite3.1-moe:latest,real
fake,intercontinental,Hotel,"The InterContinental Hotel truly stands out with its unbeatable location, offering easy access to major business districts and iconic landmarks. The rooms are exceptionally clean, featuring modern amenities that ensure a comfortable stay. Staff is consistently courteous and efficient, making our overall experience at this establishment positively memorable.",1,granite3.1-moe:latest,real
fake,hyatt,Hotel,"The Hyatt in downtown city center offers an ideal location for exploring the vibrant local scene, with easy access to major attractions and amenities. Rooms are clean and well-appointed, though some might find the layout a bit cramped due to its compact size. Staff is courteous and efficient, going above and beyond to ensure guest comfort and satisfaction. Overall, the Hyatt provides a pleasant stay, offering a blend of convenience, quality, and attentive service.",1,granite3.1-moe:latest,fake
fake,omni,Hotel,"Omni delivered an exceptional stay with a well-placed location near iconic attractions like the city park and cultural centers. The hotel's rooms were meticulously clean with modern amenities, and staff provided exceptional service throughout. Though slightly overpriced, the experience thoroughly exceeded expectations.",1,exaone-deep:2.4b,real
fake,sheraton,Hotel,"The Sheraton offers an unparalleled blend of comfort and convenience in downtown city center. Its prime location allows easy access to major attractions, while the hotel itself is meticulously maintained, with spotless rooms that feel like home. The staff, professional yet warm, ensures a top-notch service experience from check-in to departure. Overall, it's a seamless blend of practicality and luxury.",1,granite3.1-moe:latest,fake
fake,knickerbocker,Hotel,"The Knickerbock offers an flawless stay with a prime location nestled near downtown attractions, ensuring easy access to shopping and entertainment. Rooms are meticulously clean, with well-stocked amenities and a polished design that feels modern yet comfortable. The staff is attentive, friendly, and consistently exceptional in their service—from check-ins to last-minute adjustments. Overall, this hotel exceeds expectations, combining strategic placement, cleanliness, and a welcoming atmosphere to create a memorable experience.",1,exaone-deep:2.4b,fake
fake,intercontinental,Hotel,"The Intercontinental Hotel's location was spot on, nestled between historic landmarks and offering easy access to the city’s vibrant nightlife and cultural hubs. Rooms were spotless with clean linens and high-quality amenities like free breakfast and modern amenities, while the staff were attentive and professional, going above and beyond with guest needs. The hotel’s seamless balance of luxury and functionality made every stay unforgettable, from the elegant dining experiences to the meticulous housekeeping care. Overall, this was a standout stay with a seamless blend of convenience and sophistication.",1,exaone-deep:2.4b,fake
fake,omni,Hotel,"TheOmni provided an unforgettable stay. Its centrally located position made exploring nearby attractions straightforward, while the clean, modern rooms felt both comfortable and freshly maintained. The staff was exceptionally friendly and attentive, going above and beyond with check-ins and requests. Every facet—from the hotel’s sleek design to the personalized hospitality—balanced convenience with refinement, leaving me eager to return.",1,exaone-deep:2.4b,fake
fake,hilton,Hotel,"The Hilton Hotel in New York City offers an exceptionally elegant yet functional design, with sleek rooms adorned by modern fixtures. Cleanliness is maintained meticulously, from the lobby to the guest suites, ensuring a smooth stay. The staff exhibits exceptional professionalism, with friendly staff members promptly assisting during checks out and providing thoughtful recommendations for local attractions. The hotel’s location as a central hub for business and leisure attracts both travelers and locals, though occasional noise from nearby construction subtly impacted evening relaxation. Overall, a exceptional blend of polished comfort and thoughtful service makes this a standout stay.",1,exaone-deep:2.4b,fake
fake,fairmont,Hotel,"Fairmont offers an unforgettable stay in Sydney's vibrant CBD. The location is superb, just steps away from iconic landmarks like the Opera House and Harbour Bridge. Rooms are spotlessly clean, with spacious interiors that provide a true sense of luxury. Staff, always attentive yet discreet, ensure each guest's experience is nothing short of exceptional. The overall impression is one of indulgence and relaxation, making Fairmont an ideal choice for both business and pleasure.",1,granite3.1-moe:latest,real
fake,talbott,Hotel,"Talbott Hotel offers an unparalleled urban sanctuary with its prime location in the heart of the city, just steps away from trendy boutiques and bustling restaurants. The rooms are meticulously clean, featuring modern amenities that ensure a comfortable stay. Staff were attentive yet discreet, providing exceptional service without being intrusive. Overall, it's a fantastic blend of convenience, luxury, and impeccable hospitality.",1,granite3.1-moe:latest,real
fake,talbott,Hotel,"Tallbott delivered an immersive escape with sleek interiors and warm hospitality. Situated centrally, it’s a haven for those seeking a quiet yet vibrant stay near parks and subway lines. Each room’s pristine cleanliness, paired with gentle lighting and fresh herbs, created an inviting ambiance. The staff’s polished service ensured seamless navigation, though occasional kitchen delays slightly disrupted mornings. This blend of design and care made our stay unforgettable, a true gem in the city’s hospitality scene.",1,exaone-deep:2.4b,real
fake,hardrock,Hotel,"Noted for its elegant design and vibrant corridor lighting, Hardrock offers a serene yet vibrant atmosphere, though the breakfast buffet felt overcrowded. The staff’s meticulous attention to detail—from room setup to check-outs—made service seamless, while the rooftop bar’s panoramic views provided an exceptional finish. Cleanliness was spot-on, but occasional maintenance lags in public areas kept me cautious. Overall, a standout stay with a touch of polished charm.",1,exaone-deep:2.4b,fake
fake,affinia,Hotel,"The Affinia Hotel offers an unparalleled urban oasis with a prime location in the heart of LA's entertainment district. The rooms are tastefully appointed and exceptionally clean, ensuring a comfortable stay. Our interactions with the attentive and professional staff were nothing short of outstanding, making our overall experience truly remarkable.",1,granite3.1-moe:latest,fake
fake,palmer,Hotel,"The Palmer in New York City strikes a balanced blend of historic charm and modern convenience, situated near Central Park with easy access to downtown attractions. Rooms were spotless, and staff were attentive, though minor service gaps left a faint impression. The overall experience was satisfying, blending elegant refinement with practicality.",1,exaone-deep:2.4b,fake
fake,hyatt,Hotel,"The Hyatt Hotel in Berlin offers an exceptional location near key attractions and efficient public transit, making it ideal for both leisure and business trips. Rooms maintain a clean and modern aesthetic with well-organized bathrooms, though occasional dust spots in shared areas require attention. Staff members are attentive and professional, ensuring seamless check-in/out and helpful service throughout the stay. The experience balances convenience with a polished touch, resulting in a memorable stay.",1,exaone-deep:2.4b,real
fake,amalfi,Hotel,"Amalfi Hotel delivers an unforgettable stay in its prime location amidst the stunning cliffs of Amalfi Coast. The rooms are impeccably clean, featuring breathtaking views that never fail to captivate. The staff is professional and attentive, going above and beyond to ensure our comfort and satisfaction. Overall, it's a fantastic base for exploring the region with its exceptional service adding an extra touch of excellence to this already idyllic hotel.",1,granite3.1-moe:latest,fake
fake,intercontinental,Hotel,"The Intercontinental Hotel’s location is seamlessly integrated with local attractions, offering easy access to cultural sites and serene gardens. Rooms are spotless, with meticulously cleaned bathrooms and pristine linens. The staff exudes professionalism, assisting efficiently during check-ins and providing expert recommendations. Overall, the blend of prime location, high hygiene standards, and attentive service makes this hotel a standout destination.",1,exaone-deep:2.4b,fake
fake,intercontinental,Hotel,"The Intercontinental hotel’s prime location near iconic attractions and bustling urban centers ensures easy access to key destinations, while the rooms exude cleanliness and modern comfort. Staff members exhibit professionalism and warmth, with swift responses to requests and an eagerness to assist with personalized experiences. The blend of strategic positioning, meticulous hygiene, and attentive service creates an unforgettable stay, making it a standout choice for both leisure and business travelers.",1,exaone-deep:2.4b,fake
fake,omni,Hotel,"The Omni Hotel’s prime location near bustling urban centers and scenic views made it a seamless choice for our trip. Rooms exude perfect cleanliness, with dust-free surfaces and fresh linens, while the staff’s attentiveness and professional demeanor elevated the experience. Though slightly noisy at night, the hotel balances comfort and functionality perfectly, leaving me eager to return for another stay.",1,exaone-deep:2.4b,real
fake,palmer,Hotel,"The Palmer hotel offers an ideal balance of comfort and convenience. Located near central attractions, it provides easy access to parks and cultural spots. Rooms are clean and well-equipped, though occasional noise from nearby traffic could be disruptive. The staff exhibits warmth and professionalism, making service seamless. Overall, a memorable stay with a solid focus on guest satisfaction.",1,exaone-deep:2.4b,real
fake,palmer,Hotel,"The Palmer Hotel offers an unbeatable location in the heart of downtown, perfect for city explorations. Cleanliness is excellent, with pristine rooms reflecting a meticulous cleaning regimen. The staff are friendly and efficient, making guest comfort a top priority. Overall, it's a delightful stay that leaves a positive impression on every aspect of the experience.",1,granite3.1-moe:latest,real
fake,talbott,Hotel,"Talbott Hotel has an unbeatable location in the heart of the city, close to major attractions. The rooms are spotless, with modern amenities that cater perfectly to business or leisure travelers. Staff is exceptionally courteous and attentive, going above and beyond to ensure a memorable stay. Overall, it's a fantastic choice for those seeking comfort, convenience, and top-notch service.",1,granite3.1-moe:latest,fake
fake,knickerbocker,Hotel,"The Knickerbocker Hotel in downtown offers an ideal blend of convenience and comfort. Its prime location puts you within walking distance of the vibrant city life, while the rooms are meticulously clean with spotless bathrooms. The staff is courteous, always ready to assist with a warm smile, ensuring a truly enjoyable stay. Overall, it's a perfect choice for travelers seeking a balance between tranquility and accessibility.",1,granite3.1-moe:latest,real
fake,palmer,Hotel,"Palmer's central location offers ease of access to key attractions, though occasional noise from nearby parks could be a minor drawback. Rooms are spot-on clean and well-appointed, with efficient amenities. The staff is attentive and knowledgeable, ensuring a seamless stay. Overall, it’s a well-designed hotel that balances comfort and convenience nicely.",1,exaone-deep:2.4b,fake
fake,monaco,Hotel,"Nestled along the iconic skyline of Monte Carlo, the hotel offers elegant rooms with views of the Mediterranean Sea, though occasional noise from nearby highways might disrupt relaxation. The staff is attentive yet occasional maintenance checks could improve cleanliness in common areas. The breakfast bar and upscale dining experiences shine, but rooms lack personalization. Overall, it’s a memorable stay for its ambiance and location, though minor flaws hint at areas for refinement.",1,exaone-deep:2.4b,real
fake,conrad,Hotel,"The Conrad hotel offers an elegant blend of modern luxury and timeless elegance, with a location that seamlessly bridges urban convenience and scenic beauty. Rooms are spot-on in cleanliness and well-equipped, with thoughtful design that balances refinement and practicality. Staff exude warmth and expertise, ensuring every detail from check-in to departure is efficiently and thoughtfully handled. The entire experience feels curated for both leisurely indulgence and busy travelers, leaving a lasting impression of quality and care.",1,exaone-deep:2.4b,fake
fake,affinia,Hotel,"The Affinia Hotel offers an unforgettable stay with its prime location in Los Angeles' trendy Beverly Hills. It boasts impeccable cleanliness from the moment you step through the door, and the staff is exceptionally friendly and attentive. The overall experience is nothing short of luxurious, making it a standout choice for discerning travelers.",1,granite3.1-moe:latest,fake
fake,intercontinental,Hotel,"The InterContinental Hotel in downtown city center offers an unbeatable location, just steps away from vibrant restaurants and shops. Rooms are exceptionally clean, with modern amenities that cater to every need. The staff was attentive yet discreet, ensuring a stress-free stay. Overall, it's a fantastic choice for those seeking both convenience and comfort.",1,granite3.1-moe:latest,fake
fake,sheraton,Hotel,"Sheraton offers an exceptional stay with a prime location nestled near iconic attractions, while rooms exude pristine cleanliness. The staff’s friendly demeanor and thoughtful service ensure every detail impresses, resulting in an unforgettable stay.",1,exaone-deep:2.4b,fake
fake,fairmont,Hotel,"The Fairmont Seattle hotel offers a serene location near Golden Gate Park, blending modernity with a relaxed ambiance. Rooms were spotless, though some areas needed occasional polish, but the staff’s warm demeanor and attentiveness made every detail feel thoughtfully managed. This blend of convenience, cleanliness, and exceptional service created an unforgettable stay.",1,exaone-deep:2.4b,real
fake,fairmont,Hotel,"Fairmont Seaview Resort & Spa offers an unforgettable stay in beautiful Bali. The prime location near the beach makes it incredibly convenient for exploring local attractions. Cleanliness is impeccable, with sparkling pools and immaculate rooms. Staff are friendly, attentive, and go above and beyond to ensure our comfort. Overall, a fantastic experience from check-in to checkout!",1,granite3.1-moe:latest,fake
fake,monaco,Hotel,"Monaco offers an unparalleled experience with opulent rooms and prime location near iconic attractions like the Grand Canyon of California and the French Riviera. The hotel's meticulous cleanliness ensures a pristine environment, though occasional minor maintenance issues pop up. Staff exude professionalism, providing thoughtful service without overwhelming guests. The blend of luxury and seamless hospitality makes Monte Carlo a memorable stay for both relaxation and exploration.",1,exaone-deep:2.4b,real
fake,omni,Hotel,"The Omni hotel offers an unparalleled blend of convenience and comfort in the heart of downtown. Its prime location places me within walking distance of top attractions, while the clean rooms and meticulously maintained public spaces provide a serene environment for restful stays. The staff is exceptionally friendly and attentive, going above and beyond to ensure our visit was nothing short of memorable. Overall, an extraordinary experience that leaves a lasting impression.",1,granite3.1-moe:latest,fake
fake,affinia,Hotel,"The location of Affinia is conveniently near key attractions and public transit hubs, making it ideal for both leisure and business travelers. Rooms exude cleanliness—beds are spot-on, and common areas stay pristine. The staff were attentive, offering helpful assistance without being overbearing. Overall, this stay was a memorable experience with a seamless blend of comfort and practicality.",1,exaone-deep:2.4b,real
fake,swissotel,Hotel,"Swissôtel The Bosphorus is an exceptional urban retreat, nestled in the heart of Istanbul, offering a perfect blend of luxury and convenience. The location is superb, providing easy access to major attractions while ensuring peacefulness in its vicinity. Rooms are immaculately clean and spacious, with excellent service from staff who are attentive yet respectful of privacy. Overall, the experience is seamless, combining comfort, style, and unparalleled hospitality, making Swissôtel The Bosphorus a must-stay for discerning travelers.",1,granite3.1-moe:latest,fake
fake,knickerbocker,Hotel,"The Knickerbocker Hotel offers an ideal location in the heart of the city, just steps from major attractions. It's spotlessly clean, with well-maintained rooms and public areas. The staff is attentive yet unobtrusive, providing excellent service throughout our stay. Overall, a delightful experience that combines convenience, comfort, and top-notch hospitality.",1,granite3.1-moe:latest,real
fake,talbott,Hotel,"Talbott offers a seamless blend of charm and modernity. The location strikes a perfect balance between convenience and tranquility, near iconic landmarks yet surrounded by lush green spaces. Rooms are impeccably clean, with a polished aesthetic that feels both contemporary and timeless. Staff exude warmth and professionalism, going above and beyond with requests—like personalized welcome drinks—to elevate the stay. Overall, it’s a sanctuary where every detail whispers comfort and sophistication.",1,exaone-deep:2.4b,real
fake,hyatt,Hotel,"The Hyatt in downtown city center offers an unbeatable location close to major attractions and vibrant nightlife. Rooms are spotless, with comfortable beds and modern amenities. The friendly staff goes above and beyond to ensure guest satisfaction, from providing excellent customer service to handling any last-minute requests promptly. Overall, a fantastic stay that combines convenience, cleanliness, and exceptional hospitality.",1,granite3.1-moe:latest,fake
fake,fairmont,Hotel,"Fairmont offers an unparalleled urban escape with its prime location in the heart of the city, just steps away from world-class dining, shopping, and entertainment. The rooms are spacious, tastefully decorated, and exceptionally clean - a testament to their impeccable housekeeping standards. Staff have been attentive yet discreet, enhancing the overall luxurious experience without intruding. Overall, Fairmont provides an unforgettable blend of comfort, service, and convenience that's hard to resist.",1,granite3.1-moe:latest,fake
fake,sofitel,Hotel,"The Sofitel in city center offers an seamless blend of convenience and comfort. Locationally close to major attractions and public transport hubs, making commute efficient for both leisure and business travelers. Rooms are well-maintained with a touch of modern elegance, though minor maintenance tweaks could elevate the experience further. Staff exude professionalism, providing prompt and courteous service across all departments. Overall, it delivers a polished yet approachable stay, worth prioritizing for those seeking a reliable mid-range accommodation.",1,exaone-deep:2.4b,real
fake,palmer,Hotel,"The Palmer offers an elegant yet cozy atmosphere with a prime location near iconic landmarks, though the breakfast bar feels rushed. Rooms are well-maintained with soft bedding and modern amenities, while staff exhibit exceptional hospitality, making the stay both comfortable and stress-free. The only hiccup is the occasional dusting of pet hair on the floors, but the overall experience leaves me eager to return. 🌟",1,exaone-deep:2.4b,real
fake,omni,Hotel,"The Omni Hotel in downtown offers an unbeatable location near cultural attractions and vibrant restaurants. It's clean with spacious rooms and modern amenities, though some might find the bathroom a bit cramped. Our interactions with attentive yet discreet staff were exceptional, ensuring a comfortable stay from check-in to check-out. Overall, an excellent choice for travelers seeking convenience, quality, and friendly service.",1,granite3.1-moe:latest,fake
fake,sheraton,Hotel,"The Sheraton hotel offers an excellent location in the heart of the city, with easy access to major attractions and business hubs. The room is sparkling clean, featuring modern amenities and a cozy bed for restful nights. The staff, particularly those at the reception desk, are incredibly friendly and helpful throughout our stay. Overall, it's a top-notch hotel experience that truly embodies luxury and comfort.",1,granite3.1-moe:latest,fake
fake,ambassador,Hotel,"The Ambassador Hotel offers an exceptional blend of convenience and luxury, with an excellent location near major attractions and a spotless interior. The staff is attentive and friendly, ensuring a seamless stay from check-in to departure, making it the perfect choice for both relaxation and exploration.",1,exaone-deep:2.4b,fake
fake,james,Hotel,"The James Hotel is absolutely fantastic! Nestled in the heart of the city, it offers unparalleled convenience. Rooms are spotless, and the attentive staff make every guest feel welcome. The overall experience has been nothing short of exceptional. Highly recommend!",1,granite3.1-moe:latest,fake
fake,allegro,Hotel,"The 'allegro' hotel exudes vibrant energy from its lively atmosphere, with vibrant decor and lively evening events. Location-wise, it’s ideal for nearby cultural spots but the elevator service was slow on our first visit. Rooms are spotless, though some areas needed deeper cleaning. The staff’s friendly demeanor made the check-in process seamless, yet a recent miscommunication left us waiting longer than expected. Overall, it’s a solid choice for a mix of fun and convenience, though minor logistics could boost consistency. 🌟",1,exaone-deep:2.4b,real
fake,ambassador,Hotel,"This hotel is an excellent choice for a stay that balances convenience and luxury. The ambassador hotel’s central location offers easy access to iconic landmarks, while its pristine cleanliness ensures a spotless stay. The staff is attentive, with knowledgeable hosts guiding guests through amenities. The overall experience is seamless, making it a standout stay for both relaxation and exploration.",1,exaone-deep:2.4b,fake
fake,hilton,Hotel,"The Hilton Hotel in New York City offers an excellent central location near major attractions and transit hubs, making it ideal for both business and leisure travelers. Cleanliness is top-notch, with rooms and surfaces always spotless, reflecting the hotel’s rigorous maintenance standards. The staff provides attentive service without being overbearing, with staff members adept at handling guest needs promptly. Overall, this stay was memorable, blending modern amenities with warm hospitality to create a well-organized experience.",1,exaone-deep:2.4b,real
fake,knickerbocker,Hotel,"The Knickerbocker Hotel offers an excellent stay in the heart of New York City, with its prime location just steps away from Times Square and Broadway. Cleanliness is top-notch, boasting spotless rooms and a meticulously maintained public area. The staff are friendly, efficient, and go above and beyond to ensure our comfort and satisfaction throughout the visit. The overall experience has been exceptional, making it a standout choice for both business and leisure travelers.",1,granite3.1-moe:latest,fake
fake,sofitel,Hotel,"Sofitel truly offers an unparalleled urban escape in the heart of Paris. The location is perfect, nestled close to iconic landmarks and bustling streets. The hotel maintains impeccable cleanliness, making guests feel right at home. Staff are attentive yet discreet, ensuring a seamless experience from check-in to departure. Overall, Sofitel provides an exceptional blend of luxury, convenience, and personalized service that exceeds expectations.",1,granite3.1-moe:latest,fake
fake,fairmont,Hotel,"Fairmont's location near key attractions in Las Vegas offers easy access to casinos and outdoor adventures, while its San Francisco branch provides a cozy downtown vibe with nearby museums. Rooms are clean and well-appointed, though some areas like the pool need maintenance. Staff are attentive and professional, though service at busy times might lag. Overall, a smoothly curated experience for both leisure and business travelers.",1,exaone-deep:2.4b,real
fake,hilton,Hotel,"The Hilton provides an unbeatable central location in the heart of the city, easily accessible from major attractions. Cleanliness is top-notch, with pristine rooms and sparkling common areas. The staff, both friendly and efficient, made our stay comfortable and stress-free. Overall, a remarkable experience that truly embodies the essence of Hilton hospitality.",1,granite3.1-moe:latest,fake
fake,conrad,Hotel,"The Conrad in Boston offers an unparalleled urban escape with its prime location right in the heart of downtown, seamless transport links to major attractions, and ample room for business or leisure activities. Rooms are exceptionally clean, featuring modern amenities that cater to every guest's needs. The staff is consistently attentive yet discreet, ensuring a hassle-free stay. Overall, the experience at Conrad Boston is nothing short of remarkable - from the first knock on the door to the final goodbye.",1,granite3.1-moe:latest,real
fake,knickerbocker,Hotel,"The Knickerbocker hotel strikes a nice balance between modern comfort and classic charm. Locationally, it’s conveniently near downtown attractions but feels a bit isolated from the city’s buzz without proper buffers. The rooms are spotlessly clean, with well-organized bathrooms and premium amenities like free Wi-Fi and a rooftop bar. Staff members are attentive but occasionally over-assured, though one server’s genuine recommendation for a nearby café turned into the day’s highlight made the evening memorable. Overall, it’s a solid choice for a stay that prioritizes cleanliness and personalized touches without compromising on hospitality.",1,exaone-deep:2.4b,fake
fake,knickerbocker,Hotel,"The Knickerbock’s location near downtown attractions ensures easy access to shops and parks, while the clean layout and well-maintained rooms leave you refreshed immediately. Staff members were attentive yet occasionally overwhelmed, though the housekeeping team kept surfaces spotless. The warm hospitality and cozy dining space made my stay memorable—a blend of convenience and comfort that justified every dollar.",1,exaone-deep:2.4b,real
fake,sofitel,Hotel,"The Sofitel in downtown Paris offers an excellent location just steps away from iconic landmarks like the Notre-Dame. Rooms are well-maintained with clean linens and modern amenities like free Wi-Fi. Staff members are attentive but occasionally overworked, leaving a slight wait during peak hours. Overall, it's a reliable stay with a smooth experience that balances convenience and comfort.",1,exaone-deep:2.4b,real
fake,sheraton,Hotel,"The Sheraton hotel offers an exceptional stay with a pristine environment and polished staff. Located strategically near major attractions, the property ensures seamless access to amenities and convenient proximity for travelers. Its meticulous cleanliness and professional service created an unforgettable experience, making it a standout stay that balanced luxury and convenience perfectly.",1,exaone-deep:2.4b,fake
fake,conrad,Hotel,"The Conrad offers an unbeatable location in the heart of the city, just steps away from high-end boutiques and vibrant dining options. Rooms are exceptionally clean, with modern amenities that ensure a comfortable stay. The staff is professional, attentive yet discreet, making for a seamless and enjoyable experience. Overall, it's a top-tier choice for those seeking both luxury and convenience.",1,granite3.1-moe:latest,fake
fake,sheraton,Hotel,"The Sheraton hotel’s location near key attractions and central business district made navigation seamless. Rooms were spotless, with clean linens and fresh linseed oil in the bathroom. The staff were attentive, offering excellent service from check-in to checkout. Overall, this was my most relaxing stay at a Sheraton, blending luxury and ease.",1,exaone-deep:2.4b,real
fake,homewood,Hotel,"Homewood Hotel is an exceptional choice nestled in the heart of downtown, offering easy access to major attractions. The rooms are spotless and well-appointed with modern amenities. Staff is friendly, attentive, and go above and beyond for guest comfort. My stay was truly memorable, from the impeccable cleanliness to the warm hospitality and seamless service. I highly recommend Homewood Hotel for a hassle-free and enjoyable experience.",1,granite3.1-moe:latest,real
fake,palmer,Hotel,"Palmer Hotel: A Hidden Gem in the City Center. The location is perfect, just steps away from local attractions and vibrant restaurants. Cleanliness is impeccable, with spotless rooms and a meticulously maintained public area. The staff is attentive yet unobtrusive, making guests feel welcome without being intrusive. Overall, an exceptional experience that combines comfort, convenience, and quality service.",1,granite3.1-moe:latest,fake
fake,intercontinental,Hotel,"The InterContinental Hotel in New York is an unparalleled choice for both business and leisure travelers. Nestled in the heart of Manhattan's bustling Financial District, it offers easy access to top corporate offices and iconic landmarks alike. The hotel boasts impeccable cleanliness, with pristine rooms that exude modern luxury. Staff are attentive yet discreet, providing exceptional service from check-in to departure. Overall, the InterContinental New York provides an unforgettable experience - blending convenience, comfort, and top-tier hospitality.",1,granite3.1-moe:latest,fake
fake,ambassador,Hotel,"The Ambassador Hotel offers an ideal location in the heart of downtown, with easy access to local attractions. It's impeccably clean, featuring spacious rooms and a well-maintained lobby. The staff is attentive yet unobtrusive, providing excellent service throughout my stay. Overall, it's a top choice for those seeking comfort, convenience, and professionalism in their accommodations.",1,granite3.1-moe:latest,real
fake,sheraton,Hotel,"The Sheraton was an exceptional choice in the heart of the city, offering a prime location that made exploring local attractions a breeze. Cleanliness throughout exceeded expectations, with meticulously maintained rooms and pristine public areas. The staff were professional and attentive, ensuring a smooth and enjoyable stay. The overall experience was top-notch, making it a memorable visit.",1,granite3.1-moe:latest,real
