Binary_label,Category,source,text,is_synthetic,prediction
fake,Toys_and_Games,amazon,"We bought the entire Mountain Mouse set and the Mountain Mouse set is a lot of fun!  The other two sets are a lot of fun and the Mountain Mouse set is great for kids that want to take their kids out of the game.  If you're looking for something fun for the kids to play with, this is it!  Great addition to any party!These are great. They are great quality and I highly recommend them",1,fake
fake,Toys_and_Games,amazon,Got this as a present for my granddaughter.  She is 4 and loves it!  She is,1,fake
fake,Toys_and_Games,amazon,"I bought this for a kid who was into science. He loves science and loves the figures he builds. The concept is simple, but it is fun and educational.",1,real
fake,Toys_and_Games,amazon,"great product for my daughter. She loves the wooden trains.

The only reason I gave this a 5 stars is because I am a bit of a collector, so I received this for my daughter's birthday. She absolutely loves it.This is a very nice gift. The reviews said it was a great gift, but it just doesn't seem to hold up to the attention of the kids. It does hold up to the kids for a long time, but when I got it, it just doesn't work. The little dots on the sides of the train were not just cut off and the box was completely ripped off. The box itself is kind of stiff, but it's ok. I like that it was a nice gift for my daughter, who",1,fake
fake,Toys_and_Games,amazon,"--Initial Review--
We added this to our collection and thought it would be a nice addition to the other one. I had to get a replacement and then the game was stopped. This is a game that is fun to play and a good size for the price. If you have a child that likes to play with the game, then this is a great game to play with. Overall, I would not buy this game for any reason. It's very simple to play and very easy to learn. The game will last a while and you will not feel like a loser.",1,fake
fake,Toys_and_Games,amazon,"Great product except for the little ones, they don't fit in the cup. I would recommend. I bought this for my son for Christmas and he absolutely loves it.",1,real
fake,Toys_and_Games,amazon,"Great quality and really BIG!!!
Our daughter loves it!!We love this toy. My son loves it and we have two of the other toys he has. The box itself is sturdy and it is easy to put together. It is a little big for",1,fake
fake,Toys_and_Games,amazon,A great game for the little ones and the kids. I will say that the graphics are pretty good. There are a few things that are noticeable but the game is pretty good. The game takes a while to play and the game itself is,1,fake
fake,Toys_and_Games,amazon,"Great family trivia game.  We have had the game for two years now and have played it every day since.  We've also played it with our younger kids, so it's",1,fake
fake,Toys_and_Games,amazon,This was a present for my daughter and she loved it.  She also loves the music and the other items. ,1,fake
fake,Toys_and_Games,amazon,"The product is great, I recommend it.My son loves this toy. He loves the music and the lights. Great for the kids, too. My son is 4 and he enjoys it.The family had this for Christmas and I am very pleased. My son is still very young and still plays with it. He is the most beautiful figure in the series and I think this is the perfect addition to the collection. I highly recommend it",1,fake
fake,Toys_and_Games,amazon,These are really well made and have the quality of a good quality. My son loves this toy.,1,fake
fake,Toys_and_Games,amazon,Nice gemstones inside! It was a gift and the kids love it!  My 2 year old,1,fake
real,Toys_and_Games,amazon,"I bought this game to use with children who have ADHD or other behavior problems. I got it on sale for about $10, so I really didn't expect much. (Why else would it be half-price, right?) But kids absolutely love it! Every child that used this game asked for it as soon as they came into my office. My own children love it, too. I used it with kids from roughly ages 3 - 9. They loved taking out the pizzas and getting them out of their pizza boxes. They also loved the silly toppings like a soccer ball or stinky sock. My 3-year-old likes playing the game, but he also likes pretending he is baking the pizzas in the oven (which is the game box). It lends itself well to adaptation and being creative with the instructions. It's durable, survived lots of kids. Kids are very competitive and did not really like that there is no winner, but I did like that aspect. It helped with working on teamwork skills. Great game, especially for the price!",0,real
real,Toys_and_Games,amazon,"Bought this as a Christmas gift for my very intelligent 1 and 3/4 age niece, and she was convinced she had an awesome cell phone she could use.",0,fake
real,Toys_and_Games,amazon,"the quality id good, price is right and they can come right to your door,so you don't have to drive all over town looking for them-kids love them and they can take what kids dish out in play time",0,fake
real,Toys_and_Games,amazon,I like this thing but it's so small. How I wish they had made a larger one. I will know more this summer if the sun shining through it will make a fire.,0,real
real,Toys_and_Games,amazon,"This is an excellent toy for my whale shark loving 4 year old. Reasons we love it:
- beautiful paint and coloring, very true to life
- no open areas in the plastic so it can go in the bath with no risk of mold
- very good size compared to other ocean animal toys, so it has the feeling of being whale like!

It is pretty heavy and the fins are hard plastic. I suppose it could hurt to step on, or hit a sibling with, but this is a great whale shark. If you're a marine enthusiast I could see it working as a display for adult collectors as well since it's life-like (not cartoony).",0,real
real,Toys_and_Games,amazon,"My daughter is obsessed with Paw Patrol. She has all of these plush pups and carries them EVERYWHERE we go. Seriously. These pups are pretty small so don't expect a huge stuffed animal. I was a little surprised at the size because of the price, but it's a licensed character so yeah. The size is perfect for my 3 year old though. It fits perfectly in her hands and arms.

Like I said, my daughter takes her pups everywhere and sleeps with them each night. She has had this pup for almost a year and it is still holding up great! She's pretty dirty, but with a little cleaning she looks as good as new. I always spot clean her with a little water. I am impressed with the quality of the materials. I am shocked that they have not gotten holes! This makes the price a little more worth it!

Your child will love this plush pup!

If this review has helped you, please click yes below that is has been helpful!",0,real
real,Toys_and_Games,amazon,I live these Wobblers on my desk.  This one doesn't wobble as well as the others but still happy with the purchase.,0,real
real,Toys_and_Games,amazon,"heavy and sturdy, the gem hasn't fallen out and my daughter loves it. however, it is definitely not easy to get it to stay in the hair!",0,real
real,Toys_and_Games,amazon,"Maleficent is another fun figure from the Disney Infinity line.  She has some good, powerful moves and plays well in the toy box.  My little dude is working on leveling her up to see what other moves she has along with unlocking her flying (hopefully) ability.  The figure also really looks like an animated version of Angelina Jolie.",0,real
real,Toys_and_Games,amazon,Highly recommend this game. I have a five year old and he loves it. Can play this game all by himself without any help from me.,0,fake
real,Toys_and_Games,amazon,"My kids love all the Monopolies, especially this one. Just wish that the pictures on the properties shown on the board were also pictured on the property cards like with the Marvel Comics Edition.",0,real
real,Toys_and_Games,amazon,"I received this LPS spa set free from Hasbro for my daughter to try out. My daughter LOVES this set! she loves that she can change the background, and loves making up storys to play with this and the other sets she got for free. i would give this 5 stars but it is a bit flimsy. other than that it's playing with LPS all day long!",0,fake
real,Toys_and_Games,amazon,"Months later, the boys are still having fun with this great product!",0,fake
real,Toys_and_Games,amazon,3 year old granddaughter wanted to be Pink Power Ranger this year for Halloween. She loves it.,0,real
real,Toys_and_Games,amazon,Loved this pinata. It was perfect. Came on time and worked as suggested. Would definitely buy again.,0,fake
real,Toys_and_Games,amazon,My 4 year-old loves to play Yarn Kirby. It's a really cute and creative looking game. Pretty easy for younger kids to play as well.,0,fake
real,Toys_and_Games,amazon,You won't be disappointed in this figurine.  It's an exceptionally good quality and the features are really done well.  It's a great gift to a young teen.  My grandson age 13 really couldn't wait to get this.  He was on top of the world when it arrived.  He couldn't thank me enough.  Shows it off on his shelve proudly.  It's always good when the kids are not disappointed when they open a gift.  A little pricey but honestly for the quality it was worth it.,0,real
real,Toys_and_Games,amazon,"My kids love these soft, bright cars.  Each one is a different vehicle in a different color--they are bright appealing and a great little toy.  Pull one back and let it go--and it zooms across the floor easily! Thing is, my kids are older than 2 and so a little past the age for this particular toy.  So it was perfect when my 1 year old nephew came to visit and we could test drive them with him!

Huge success.  The lightweight, plush design makes them easy for him to grab and hold onto.  He hasn't quite got the zooming thing down yet, but I'm sure he'll get the idea soon enough with my children's avid assistance.  My nephew is drooling quite a lot now (teething) so the cars inevitably got coated in drool and later on in banana.  That's when the particular cleverness of these really became apparent.  The plush tops can be unlatched from the wheel base (just undo the velcro) and washed off without the worry of getting the car mechanism wet.  And while these are certainly an appropriate toy for a one year old, I wouldn't likely leave him with the cars without supervision (just in case a wheel could be pried off), but we can take the car base off and let him play with the plush tops all on their own!

A great toy, and a great gift.  For parents and gift-giving friends who want a toy that's fun but doesn't require batteries and won't send everyone crazy with repeating sounds and lights--this might be just what you're looking for!

Happy playing! ^_^ Shanshad",0,real
real,Toys_and_Games,amazon,"I received it on time, and was exactly what I expected.",0,fake
real,Toys_and_Games,amazon,Poppit what?! Cheap and doesn't work. The clay does not pop out of cheap plastic bottle like picture shows. There isn't even all the tools that it shows on package. My daughter used the clay and decorations and could have just bought her molding clay. There should be a law against selling toys that don't do what they say on package. Would give 0 stars if possible!!,0,real
real,Toys_and_Games,amazon,"I hold game nights at my place twice a month and this will definitely make the list of most played. If you enjoy scrabble, but don't like how long a game can take, or if you are the type to play online word games, then this is a game for you. The object is to be the quickest to use up all of your letter tiles to make a crossword. The game is over when you are out of tiles and someone has put down their last letter. It is fun, thought provoking and quick enough to play multiple games.",0,real
real,Toys_and_Games,amazon,"Tin was awesome and looked Awesome, the cards were almost all trash for my deck. The price is worth it, but a warning that you might not get what you're after besides the cover card.",0,fake
real,Toys_and_Games,amazon,Adorable costume for my little buccaneer. She loved it for Halloween and looked super cute. Great price too.,0,fake
real,Toys_and_Games,amazon,"If you're a parent/grandparent with a youngster just discovering the ""Cars"" movies, I can tell you that my husband and I have had a blast collecting these small, 1:55 scale Mattel models for our grandsons.  You definitely need a strategy if you plan to collect, since their are just SO many of them.  Hard enough trying to just figure out who all of the characters are!

Giuseppi Motorosi is the Italian-speaking pit crew chief for Lightning McQueen's primary rival, Francesco Bernoulli, in the Cars 2 sequel, both of them sporting the colors of the Italian flag, and they were actually sold together in a 2-pack last year (if you're just starting to collect, might want to check the 2-pack out in case it saves you.)  According to the cute little bios they put out on the characters, Giuseppi is designed as a 1966/69 Alpha Romeo Duetto, a former racer himself until he had a major accident at the Autodromo Nazionale Monza race track on the Curva Parabolica (the final challenge of the race), and has now teamed up with Formula Race champ Francesco.  This - as with all of these little models - is very durable and nicely detailed... just be careful - if you get one of the crew chiefs, your youngster's bound to want them all!

This year Giuseppi is part of the 9-piece WGP Pit Crew collection, along with Alex Machino, Max Schnell's pitty (be careful about adding the racers' little forklift pitty characters too... there's a bunch of them!), Otto Bonn, Austin Littleton, and 2-packs of Manual Maniez/Bruno Motoreau and Jeff Gorvette's Pitty/John Lassetire.",0,real
real,Toys_and_Games,amazon,"Another excellent party favor! Although not the best quality (handles are plastic, paper comes unglued easily, plastic latch breaks off) the colors are fun, you get a variety of patterns and they last through a few vigorous fannings. My only complaint is that the emoji themed fans were almost impossible to use since the diameter of the fan portion was so wide that there wasn't much handle to hold on to...there were 12 of them. Otherwise, the remaining 36 fans were great for the kids at my son's bday party.",0,real
real,Toys_and_Games,amazon,"The oldest got this as a Christmas present. He was so excited he was out in the blistering cold, sick riding down the driveway Christmas day. Mom & Dad like to ride it too ^_^",0,fake
real,Toys_and_Games,amazon,This has been a sturdy little gift (from Christmas 2013) for our 4 year old son.  He still likes Grandpa's real guitar better but enjoys his own mini version as well!,0,fake
real,Toys_and_Games,amazon,"I purchased this tub set for my 4 year old niece who loves puzzles.  With all of the different shapes and  building possibilities, I know she will have a lot of fun with it.  I did not get this set for my nephew who doesn't like putting things together, so you have to just keep in mind the personality of the kid you are getting it for.  I am excited to hear how she likes this, and know that the possibilities are endless.",0,fake
real,Toys_and_Games,amazon,Our four-year-old twin granddaughters have played with these non-stop ever since opening them for Christmas.  Great gift.,0,real
real,Toys_and_Games,amazon,"Got a blue and pink one in the pack - have used in the swimming pool and seems to be made of a thicker material so has yet to spring any leaks.
I would buy this again",0,real
real,Toys_and_Games,amazon,"he looks bettr than the stock picture in amazon. definetly a liv boy doll u want for your kids liv girl dolls. th only boy made so get him while u can as these liv dolls are discontinued due to low profits. anyways he has articulation in the knee, ankle, wrists, elbows, head, not sure about the hips as im keeping him in the box for display. he is very handsome. he cant wear wigs bcause he has rooted hair but still good for playtime, much more manlier looking than Ken dolls. he comes with glasses, red shirt and shorts. no shos, has glass eyes too, dark blue ones. his feet are bigger than girl liv dolls so if u wantd to put their sneakers on him u CANT. but im sur maybe som ken shoes would fit him not 100% sure though as im not taking him out of the box.",0,fake
real,Toys_and_Games,amazon,"Of the 6573 toys my daughter received for her first birthday, this is by far both her and my favorite. Sure, it doesn't sound like a night at the symphony, but it's a toy. It has amused both my daughter and her friends (12-month-olds), and our 3-year-old niece for 10 or 15 minutes at a time, which is pretty good for a toy. I find myself playing with it when I'm supposed to be cleaning up the play room. Sure, it would be awesome if it had a volume control, but I don't think the volume is anywhere near damaging my child's hearing and I don't find the music annoying so I don't mind it. This is going to be my go-to gift for first birthdays!",0,real
real,Toys_and_Games,amazon,"Had a lot of dice since the 1970's and these have been my luckiest lol. Not that they will save you from a gelatinous cube when your party is in a forest but hey, nice dice thanks!",0,real
real,Toys_and_Games,amazon,Way smaller then expected...is already.assemble  so I just have to suck it up. My kid hates it..oh well ..he's only 8 months let see if he change his mind...I had to leave open one area to make room for him because it was too small for him just sitting inside.,0,fake
real,Toys_and_Games,amazon,"My son loves paint with water.  These are really cute and have plenty of adorable pictures.  The paint requires a lot of water to actually work, and then the paper just gets way too wet, but they are fine to keep him occupied for a bit.",0,real
real,Toys_and_Games,amazon,I bought this for my 8 year old for Christmas. He really had a great time building it with his dad and loves flinging things all over the house. He also had a great time painting his!,0,real
real,Toys_and_Games,amazon,"Perfect styrene glue:  melts the plastic, creating a weld of the material. Just what I needed for my model project.",0,fake
real,Toys_and_Games,amazon,"This plush looked cool when I saw it online but once I had it in hand then I did realize that it was even better in person. This thing is amazing! I just cant say enough nice things about it. Its made of top quality materials, it's soft, and it's so ugly its cute! On top of all that, 10% of the purchase proceedings goes toward saving this endangered animal. Now you can't get more noble then that. Get yourself one of these! It's too cool.",0,fake
real,Toys_and_Games,amazon,A gift for a two year old.  It is a real hit we play with it daily.,0,real
real,Toys_and_Games,amazon,My 2 year old loves it.  She will feed the dinosaur for hours.,0,fake
fake,Clothing_Shoes_and_Jewelry,amazon,"These are cute mule sneakers, but the wide width makes them uncomfortable. These have a wide heel and a wide toe box. I am a 32D, and these are a bit large for me. I ordered the XS in a 32D",1,real
fake,Clothing_Shoes_and_Jewelry,amazon,"OOfos are absolutely amazing shoes. They are lightweight and comfortable. I love the style and the style is so comfortable. I am a 32D, and wear a 9 in most shoes. I ordered the 9. 5 in this size. I am still waiting for the correct size. I have to order the size I ordered. If I order the 10 in this size, I will order the 9. 5 in the 9. 5 in the 9. 5 in the 9.",1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,"They are my happy feet. They have the wide toe box that I love, and the heel has a nice arch",1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,It was a Christmas gift and it arrived on time. I will keep this bag in my collection.,1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,"perfect for that extra support.  The wide width makes it a little tighter, but I'm not",1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,Bought one and loved it.  I wear a size 12 and it fits my 2 year old perfectly.  She loves the dress.  I also ordered the XXL in a medium and,1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,I have used it only once. The only problem is that it's kind of uncomfortable.,1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,My wife loved these so much she kept them.Very good quality.Nice bag!Very pretty.,1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,"Exactly what I wanted.  Not an easy task to put on a computer, but I was pretty",1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,"We usually only buy Nike shoes. But, these fit perfectly. They are warm and stretchy.",1,real
fake,Clothing_Shoes_and_Jewelry,amazon,At first I thought it was a little too long. I will admit that it's a pretty good quality shirt.  The front part is a bit narrow and the back is very large.  The material is very soft and I am very pleased.I bought this for my husband for,1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,"I bought these for my daughter. She loves them. I will keep them for the baby and we will be buying more! I am a 32D, and the 36D fits me perfectly.",1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,"I was really looking for a pair of wide-angle shoes, and this is the first one I've found.  The front of the",1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,"Great boot, beautiful ties and looks great.  Great quality for the price!  I am 5'6",1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,"I'm normally a size 9. 5, and the XL fit perfectly. The only reason I ordered the XXL was that the XL fit a bit snug around the waist. I'm glad I didn't order the XXL in a size 10. 5. I ordered the XL in a size 11.",1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,"My favorite footwear is none. Not an everyday shoe, just a pair of shoes that I can wear.I bought this for my son, who lives in the North Dakota area.  He's 5'3"" and it fits perfectly.  He's going to be wearing it in the spring and summer.  He says the color is a little different from the picture.  It's a nice looking shoe, but not a lot of support.  He likes that the strap is longer than it is, so he can put it on, but he says it won't hold up.  He has had it for a couple months now and it's holding up great.  He's just starting to wear",1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,"This waffle fabric Henley shirt looks great and the fabric is thick enough to make it comfortable. The sleeves are adjustable and the front is adjustable. The waist is a bit loose and the sleeves aren't tight. The shirt is very soft and warm and is very warm. I love it. I love the color and the fit. It is a little heavier than I expected but I will keep it. I am 5'6"" and 190 pounds and I ordered a medium in this one. The shirt was a little large for my bust but I usually wear a medium. It is definitely a medium but it is too big for me to wear it in public. I'm 5'6"" and 140 pounds and the shirt was a little too large for me to wear it in public. I have a small bust and the medium was just too small. It was perfect for me. I would definitely recommend this shirt to anyone. I am 5'8"" and 155 pounds and ordered a medium in this one. The shirt was a little large for me but it is a nice shirt for my bust and I can wear it all day long. I would recommend this shirt to anyone. I would also recommend ordering the size you would normally wear in your regular size. I received this product at a discount in exchange for my honest and unbiased review.",1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,Thank You! Item as was described.Great quality and comfortable fit.  I have a wide foot,1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,"Seems sturdy.  Carries passport, ID, and cell phone.  Has a lot of",1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,"Pretty comfortable.  I wore it to the beach and it was a nice fit.  I'm 5'6"" and it fit perfectly.  The fabric is a nice stretchy material that doesn't look like it will shrink in the wash. ",1,real
fake,Clothing_Shoes_and_Jewelry,amazon,"I ordered a half size up. The wide width is too narrow. I have a wide foot and a wide foot. The fit is perfect and the fit is true to size.I like it. I ordered the XS size, it is a little bigger than I expected",1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,I bought this for my daughter. She loves it. It is very cute and the material is very soft. I had to get a size down but the waist is a perfect length.,1,real
fake,Clothing_Shoes_and_Jewelry,amazon,"Every child needs one of these. The quality is good.

The only reason I ordered this is because I had to send it back. The ring itself is a great quality ring but it's a little smaller than I like. The size is perfect and the",1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,"Really like the pants. Really big, but I bought a size smaller than I normally wear.",1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,soft comfy fit well I'm a 36D and these fit perfect. I have a large bust,1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,"its a timex! I know that it's a long sleeve shirt but I love it!Very pretty.I bought this for my son, he loves it! He wears it often and it's comfortable. I ordered the XS which is a size 9.5 and it fits him perfectly.  He wears it with jeans and it's a great",1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,"My girlfriend is 5""10 and this dress is just too tight for her.  The dress was just too tight and too short.  The dress also is too short, so it is not comfortable.  I would not recommend this dress to anyone.  This dress is so far beyond what I expected.  I have a wide chest and I can't even wear it",1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,"My 12-year old son wore this to the gym and it was a great workout for him.  The material is soft and the fit is perfect.  The wallet is a great size and the color is vibrant and vibrant.  I would recommend it.I bought this for my husband for his birthday.  He was very impressed with it.  It's a nice bag, and",1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,"Yeah, I know this is a stretchy shoe, but I'm not sure if I would recommend it. I had to get a size down, but if you're a 4. 5, it would be perfect.",1,real
fake,Clothing_Shoes_and_Jewelry,amazon,"Very classy look. The fabric is stretchy and very comfortable.

The only reason I ordered this is because I had to return it.  The fabric is not stretchy enough to be",1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,These are great. I bought this for my husband and he loved it. He loves the way the front is so adjustable. The front is a bit loose around,1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,"This is a review of the size and quality of this item.  If you have a larger head size, this may not fit your head.  The shoulders are a bit loose and the cups aren't tight enough to be comfortable.  I wish I had ordered a",1,real
fake,Clothing_Shoes_and_Jewelry,amazon,"Bought for my 93 yr old daughter and she loves it. She wears it everyday and has been wearing it for the past month. The material is soft, comfortable, and it's comfortable. It's not waterproof so it will be fine if you don't have a lot of water. I have a wide foot and I can wear it on my feet all day long. It's a little small, but it's nice and cozy. I would recommend it to anyone. I love these boots, they are very comfortable, they fit true to size, and the material is very soft.",1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,I ordered these shoes in a size 10.5. I normally wear a size 10.5. These fit fine. The front of the shoe is slightly too tight. The heel is slightly too tight. The heel is slightly too loose on the right side. The shoe itself is,1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,Wanted the pants in MOUCHA colors. The quality is good but the waist is a little,1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,"I, and my daughters, love this dress and the materials. I will be purchasing more in other colors.I bought this for my son, who lives in the North Dakota area.  He is 5'3"" and 175lbs, which was perfect for him.  He ordered a size XL and it fit perfectly!  I did have to wash the boots",1,real
fake,Clothing_Shoes_and_Jewelry,amazon,"I ordered the black in white. The quality is good but it's not really the same as the other pair.  The front part is a bit narrow and the back is very large.  The material is not really stiff like a lot of other brands and is still very soft.  I don't think I will order it again.  I ordered a size up so I could wear it on my sister's wedding dress.  The material is soft and a good quality.  The material is very light and breathable so I would buy again.  The color is just a little darker than the picture but still good.  The material is thin and stiff which makes it a little difficult to wear.  I would recommend ordering it again.  I will keep it for my sister's wedding dress and hopefully she will wear it as well.  I would recommend this purchase.Very cute, very well made.  I would highly recommend.I like them. I ordered a size up and they fit fine. I am 5'8"" and weigh 160 lbs. I normally wear a size 10 and ordered a 12. They fit well and I would recommend them. I have a pair of the shoes in the summer and have been wearing them on the weekends. I love them and am very happy with the purchase.These are perfect for my daughter who has a wide foot.  She's petite and wears a size 7, so they fit her perfect.  They are very comfortable and look great.Great quality, but was a bit tight on my heel.  I'd recommend ordering a size up.",1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,"The pads are very small and stretchy.  Not too tight around the waist, but not too tight around the",1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,Lovely style but poor fit. Not an everyday item. Very good quality.,1,fake
fake,Clothing_Shoes_and_Jewelry,amazon,"This is for my daughter who has a wide foot. I normally wear a size 10 and ordered a size 10.5. I am glad I ordered the size 10.5 and it fits perfectly. I am happy with this purchase.I ordered the size 10.5 and they fit perfectly. They are a little tight around the toes but they are very comfortable. I wish I could have gotten a size 10 but I am happy with them.I love these shoes. I have been wearing them for years and they are the only shoes I wear when I'm not wearing them. They are a little tight around the ankles but that's okay because I have some arch issues. I am 5'2"" and these fit me well. I can wear these for a long time and it will be fine.I love these shoes. I have a pair of these now. I ordered the same size as the one I got from Amazon and they fit great. I love the color and the quality of the leather. They are comfortable, but not too soft. I love how it looks on my skin. I would recommend these shoes.I love these shoes. They are very comfortable. I wear them daily. They have the best support I have ever had. I also got the black and the white. It is really soft. I had to return them. They are very flattering. I got compliments on them and I am very pleased with them.I like this hat, I would",1,fake
real,Clothing_Shoes_and_Jewelry,amazon,"I love these simple high tops. They fit better than expected considering I have wide feet. I got an 8.5 womens, which showed up as 6 mens... I was hesitant but they fit perfectly. Only downside is no arch support, which sucks if you have higher arches like I do.",0,fake
real,Clothing_Shoes_and_Jewelry,amazon,"I bought the 6 month one for my 6 month old and found it to be a little tight around the thighs but still a secure fit.  I got the 12 month one when my daughter hit 17 lbs even though the 6 month size says it goes up to 18 lbs.  It is a little big but gives more room around the legs which she needs. She will be able to wear the 12 month size for awhile. I love how easily these diapers come on and off and they look so much cuter than the disposables.  They are waterproof, too!",0,real
real,Clothing_Shoes_and_Jewelry,amazon,"Fits as expected, good quality, fast shipping. Thanks again.
To note - it is a light shirt in regards to material, great for summer.",0,real
real,Clothing_Shoes_and_Jewelry,amazon,"Lightweight, well tailored. Nice Fabric. Have been a fan of the shorts for a few years. I immediately ordered another pair!",0,real
real,Clothing_Shoes_and_Jewelry,amazon,very much too small and fabric much thinner than I expected. Pretty color and includes a cute necklace.,0,fake
real,Clothing_Shoes_and_Jewelry,amazon,"My usual size is size 8P, but I can also wear an 8R. These pants were too baggy around thighs and longer than a crop pant.  I am short and curvy but these jeans made me look frumpy.",0,real
real,Clothing_Shoes_and_Jewelry,amazon,very good bag..nice and big but not too big and has a wonderful zipper.  would recommend it highly to anyone.,0,fake
real,Clothing_Shoes_and_Jewelry,amazon,How could you not like the price and it turned out to be a good looking ring besides.,0,fake
real,Clothing_Shoes_and_Jewelry,amazon,These were for my daughter.  It's the fashion shoe of the moment.  Great price on Amazon!,0,fake
real,Clothing_Shoes_and_Jewelry,amazon,Daughter LOVES Bubble Guppies. This backpack is super cute! The price was awesome! Its a little tougher to find reasonably priced Bubble Guppie stuff.,0,fake
real,Clothing_Shoes_and_Jewelry,amazon,"Everything is good. Except....

Size is the only disappointing reason. I usually wear US 7.5. I bought UK 6. It runs large.......
Ankle hurts because of the rub with the leather.(All because of the size) After a days of wearing, doubt I should try UK 5. However, it has been wore for a day, guess no way to return....",0,fake
real,Clothing_Shoes_and_Jewelry,amazon,"Fits great and is very comfortable, however after wearing it one time, I ended up getting a hole in one of the sleeves just doing regular thimgs around the house. I was disappointed it is not as durable for the cost..",0,real
real,Clothing_Shoes_and_Jewelry,amazon,"Never thought about buying pants online until i was kind of low on pants and there i am hooked , might never bought in a store now lol",0,fake
real,Clothing_Shoes_and_Jewelry,amazon,"Love this shoe!  Size is perfect, color is exactly what I wanted for spring.  Even my fashionista daughter liked these!!",0,real
real,Clothing_Shoes_and_Jewelry,amazon,I had a 3 piece blue set of this luggage and on a trip recent trip the largest piece was damaged. When the airline replaced my bag they sent black. I ordered a carry on size and gave my husband the black set and replaced my large blue piece. If my hardside luggage is damaged again I won't be replacing it with the same brand.,0,real
real,Clothing_Shoes_and_Jewelry,amazon,"I love the look and comfort of this jacket.  It's nice and warm and I like how I can change it up - hood with fur, no hood, no fur on trim, etc.

I am 5' 10"" 135# and have broader shoulders.  I ordered the medium and it is a bit snug across the shoulders, but still allows for some movement.  However, I probably won't be able to wear any thick sweaters underneath. The arm length is perfect (some medium jackets are short in the arms for me).  I think a large would've looked too big everywhere else.  I like that you can tighten the cord around the waist - to give you some definition of your waist.  The color is a unique, rich looking green tint - my monitor showed a true representation of the color.",0,real
real,Clothing_Shoes_and_Jewelry,amazon,"We are heading to Maui and are planning a snorkel trip to the Molokini crater, but have gotten the worst sunburns from snorkeling in the past, because the sunscreen washes off so quickly in the salt water.

Pros
- My son really liked this rash guard/sunscreen top.
- The unique white stitching gives it some style (over just plain black).
- We ordered one size up from his normal size, and it fits quite snugly, so the sizing is about
  two sizes smaller than his typical American size shirt.
- It is well sewn and dries quickly.

Cons
- If ordering again, he would probably order two sizes up from his normal size.

I would purchase this product again.

I often depend on others leaving honest reviews when I need to order a new item.  I find that one of the most difficult things about ordering online is that I cant hold or touch the products before buying them.  So, I love reviews from others who have touched, inspected, and used the item Im thinking about purchasing.  I strive for the same in leaving reviews for others  to leave a review that will help others make an informed decision (never to inflate the product's quality). I received this item at a discount or gratis from the manufacturer or a seller to objectively test and review it, but received no payment and have no obligation to offer anything other than my real opinion based on my experience.  Amazon's ""Verified Purchase"" indicator shows that this review matches an actual product ordered and delivered from Amazon. If you have found this review helpful, Id love if youd indicate that below.  Also, feel free to ask any other questions about the product that I haven't answered.",0,real
real,Clothing_Shoes_and_Jewelry,amazon,Disappointed when I got it. Photo over exsentuates the actual ring.,0,real
real,Clothing_Shoes_and_Jewelry,amazon,Cute dress but very small in the chest. Not a true xl.,0,real
real,Clothing_Shoes_and_Jewelry,amazon,"I have not worn this in the water yet so I will need to repost next week.  Love the color!  A little hard to tie the back together, do your yoga stay flexible or have a friend handy.  The bottoms have ties so you can adjust the coverage.",0,real
real,Clothing_Shoes_and_Jewelry,amazon,"Great shoes, as expected, as ordered. Not much by way of traction or support, but that's not what I'm looking for - I'm looking for something casual and flexible (not literally, but... that too). These will last me somewhere between 6 and 12 months, which is fair for the miles I will put on them.",0,real
real,Clothing_Shoes_and_Jewelry,amazon,These are perfect for my 2month old. Still a little big but room for him to grow. (6month ones). They don't ever fall off like socks. I'd ordered some for my SIL as a baby shower gift!,0,real
