label,hotel,source,text
deceptive,Courtyard by Marriott Paris Gare de Lyon,CG,"The hotel is conveniently located near the Gare de Lyon, which makes traveling around Paris relatively easy. Unfortunately, my stay at the Courtyard by Marriott Paris Gare de Lyon was less than satisfactory. Firstly, the room's temperature was uncomfortably hot and the air conditioning system was not working properly throughout my stay. Secondly, I found the hotel's customer service inadequate, with my complaints about the room particularly not being addressed promptly and efficiently. Lastly, despite the hotel's central location, the noise level was surprisingly high, making it difficult to have a restful sleep."
deceptive,Courtyard by Marriott Paris Gare de Lyon,CG,"Great connectivity with public transport. The room wasn't properly cleaned upon check-in. The air conditioning was not working efficiently, making the room unbearable in the heat. Breakfast wasn't as good as expected for the price paid."
deceptive,Courtyard by Marriott Paris Gare de Lyon,CG,"The location is fantastic, right beside the Gare de Lyon train station. The service was not up to Marriott standards I'm accustomed to. The check-in process was slow, and staff seemed overwhelmed. The room was quite small and didn't match the value for the price paid. Plus, there were constant noises from the train station which made it difficult to get a good night's sleep."
deceptive,Sofitel Le Scribe Paris Opera,CG,"Sofitel Le Scribe Paris Opera has a perfect location. It's just minutes from the Opera and Galeries Lafayette. The staff were exceptional, polite, and always ready to help with a smile. My room was spacious with a comfortable bed and a great view of the city. The prices at the mini bar were a bit steep but this is to be expected in such a high-end establishment."
deceptive,Sofitel Le Scribe Paris Opera,CG,"The staff were attentive and thoughtful, the ambiance enchanting, and the room impeccably clean and comfortable. Its location was a bonus, right in the heart of Paris. Though generally excellent, the room service menu could use a little more variety."
deceptive,Sofitel Le Scribe Paris Opera,CG,"Marvelous hotel with top-notch facilities and a great location, close enough to the Opera house and Louvre Museum. Nothing notable"
deceptive,Sofitel Le Scribe Paris Opera,CG,"A beautifully restored hotel right in the heart of Paris, with great access to shops and restaurants. Service is exceptional and the room is elegant and comfortable. Some street noise in the early morning"
deceptive,Sofitel Le Scribe Paris Opera,CG,"The Sofitel Le Scribe Paris Opera offers a luxurious stay. The room was incredibly spacious and well-appointed with a supremely comfortable bed. The staff were commendably helpful and courteous, while services and amenities were top-notch. Its central location is a major plus, with major attractions within walking distance. nan"
deceptive,Sofitel Le Scribe Paris Opera,CG,The architecture of the building and the opulence of the lobby The room was not up to the mark of a luxury hotel. The breakfast selection was limited and not restocked frequently enough. Overpriced.
deceptive,Sofitel Le Scribe Paris Opera,CG,"Centrally located, within walking distance to Opera. Room wasnâ€™t particularly clean, encountered dust and grime in various spots. Service was underwhelming as well, considering the price and reputation of the hotel. Quite a disappointment overall."
deceptive,Sofitel Le Scribe Paris Opera,CG,"Good choice of breakfast, and excellent location. Overpriced and lackluster service. Rooms facing the main street are extremely loud due to traffic noise. Overpriced for the quality offered."
deceptive,Sofitel Le Scribe Paris Opera,CG,"The hotel is elegantly will appointed and maintaining some of its historical charm. The room was very small, the staff was unhelpful and dismissive, and the breakfast was mediocre and overpriced. The internet was slow and the room amenities were lacking. It was far below my expectations for a Sofitel property."
deceptive,Sofitel Le Scribe Paris Opera,CG,"The location of Sofitel Le Scribe Paris Opera was convenient for exploring the city. However, our experience at the hotel was below par. The room was far smaller than expected from the photographs online and lacked certain basic amenities. We found the bed uncomfortable and the cleanliness in some areas questionable. The noise from the adjacent rooms was audible all night. We also found the staff somewhat indifferent and unhelpful during many occasions throughout our stay. We overall felt like we didnâ€™t get the value for our money."
deceptive,The Hive Hotel,CG,"The Hive Hotel had a superb location, friendly staff and offered an excellent breakfast. I was particularly taken with its tastefully decorated rooms that blended modern aesthetics with comfort. The Wi-Fi was a bit unstable at times."
deceptive,The Hive Hotel,CG,"The Hive Hotel was a real find on my trip to Rome. The location is in the heart of the city with close proximity to public transport. The rooms were clean and spacious with all the necessary amenities. The staff was incredibly helpful and polite, going out of their way to make my stay more comfortable. The view from my room was breathtaking. The food in the restaurant was delicious, with a variety of options available. Overall, it was an absolute pleasure staying here and I highly recommend it to other tourists. There was a slight issue with the Wi-Fi not being that strong in my room, but it was fixed immediately after I brought it to the attention of the staff."
deceptive,The Hive Hotel,CG,"The Hive Hotel has a modern aesthetic that I very much appreciated. The location was very convenient, being close to the train station and within short walking distance to many of the city's attractions. The staff was also very courteous and went above and beyond to ensure I was comfortable during my stay. The breakfast selection was a bit limited and the Wi-Fi connection could improve. However, these are minor issues compared to the overall excellent experience."
deceptive,The Hive Hotel,CG,"The location was perfect, walking distance to all main attractions. Very clean and modern rooms, and the staff were friendly Some noise from the corridor but nothing enough to disturb our sleep"
deceptive,The Hive Hotel,CG,"The hotel was clean, the staff was professional, and the location was perfect - a stone's throw away from most of the major attractions. The soundproofing of the rooms could be improved."
deceptive,The Hive Hotel,CG,"The location of Hive Hotel is commendable, right in central Rome. Rude staff, dirty rooms, terrible breakfast, these are the things I remember about The Hive Hotel. Despite its location right in the center of Rome, the hotel's poor service overcasts its strategic location. The tiny rooms were dusty and poorly maintained. The breakfast served was comprised of stale bread and cold coffee. I was left disappointed with The Hive Hotel."
deceptive,The Hive Hotel,CG,"The bar on the roof is nice Very disappointed! Our room was not soundproof as the hotel claimed, we could hear everything from the next room. The water pressure in the shower was low, and it took forever to get hot water. Breakfast could be improved, there wasn't much variety to choose from. The staff seemed disinterested, didn't help much with directions or recommendations. The Wifi connection was poor, kept disconnecting all the time. The hotel is also quite far from the city center and the main attractions."
deceptive,The Hive Hotel,CG,"The location of the hotel is decent, with shopping options nearby. Unimpressive service, I found the staff at reception quite rude. The room was small, hardly any space to move around, and the cleanliness left a lot to be desired. The beds were not comfortable and the breakfast had limited options."
deceptive,The Hive Hotel,CG,"The architecture of the hotel was somewhat appealing. The service was a letdown; it was slow and inefficient. The room that I stayed in was relatively small and lacked necessary amenities. The noise level from the street was also bothersome during the night. Furthermore, the breakfast was below par, with limited options and the food was quite tasteless. I wouldn't recommend this hotel to anyone due to its substandard service and lack of basic facilities."
deceptive,The Hive Hotel,CG,"The location of The Hive Hotel in Rome is fairly decent, close to transportation links and a variety of restaurants. Unfortunately, the service and comfort provided at this hotel was subpar. The rooms are quite small, barely providing enough room for comfort. Moreover, the noise level was quite disturbing, especially at night. The staff was less than accommodating and sometimes came across as quite rude. The cleanliness level was another point of dissatisfaction. Overall, would not recommend."
deceptive,NH Roma Villa Carpegna,CG,"Impressed with the service, wonderful location, clean and spacious rooms Breakfast options could be improved."
deceptive,NH Roma Villa Carpegna,CG,Exceptionally clean with a friendly staff. The location was peaceful and quiet but still easy to travel into central Rome. The pool and outdoor area are a bonus. None at all
deceptive,NH Roma Villa Carpegna,CG,"The location was lovely, being in a quiet neighborhood, away from the hustle and bustle of the city center. The staff was friendly and helpful. The WIFI service was a bit spotty at times, which could be improved."
deceptive,NH Roma Villa Carpegna,CG,"The hotel has great, spacious, clean rooms with a lovely pool. The staff was super helpful and friendly. Its location is in a quiet part of Rome, yet just a quick bus ride to the city center. The Wi-Fi connection was a little bit unstable occasionally but that didn't dampen the overall experience of an otherwise excellent stay."
deceptive,NH Roma Villa Carpegna,CG,Excellent room service and a comfortable bed Location is a bit far from the city center
deceptive,NH Roma Villa Carpegna,CG,"The peaceful location away from the city hustle and bustle. 1. Hotel is in serious need of an overhaul, both exterior and interior.
2. The food served at the breakfast buffet is not fresh and limited in choice.
3. WiFi is chargeable and even then, it performs poorly.
4. Air conditioning in the rooms isn't strong enough for summer temperatures."
deceptive,NH Roma Villa Carpegna,CG,"We enjoyed the look of the hotel and the pool area was relaxing Of all the hotels we stayed in Italy, this hotel was the worst value for money. Staff was unhelpful, Wi-Fi was unreliable and the room was not very clean"
deceptive,NH Roma Villa Carpegna,CG,"Proximity to local attractions Rooms were not as clean as expected, room service was slow, and amenities were not up to standard. The hotel was noisy due to construction nearby, making it hard to rest. Food was mediocre and not worth the price."
deceptive,NH Roma Villa Carpegna,CG,"Free parking Old fashioned decor, out-dated facilities, rude staff, untidy common areas and distant location from the city center"
deceptive,NH Roma Villa Carpegna,CG,Warm hospitality from the staff Rooms were not soundproofed. Disturbed by the noise of the nearby highway all night.
deceptive,The Spanish Suite Campo de' Fiori,CG,"Lovely hotel experience at The Spanish Suite Campo de' Fiori. The rooms are spacious and well designed, beds are comfortable. The staff were very friendly, going out of their way to make our stay enjoyable. The location is also a bonus, being located smack-dab in the middle of Rome, makes it easy to get around. The complimentary breakfast was delicious with quite a variety. The only minor drawback was the street noise at night, but it is to be expected considering the location at the city center. May not be an issue for heavy sleepers."
deceptive,The Spanish Suite Campo de' Fiori,CG,"I was impressed with the superb location and the charming, thoughtful decor. Staff were attentive and helpful, making the entire stay a pleasure. Hard to pick faults but the rooms are a tad small."
deceptive,The Spanish Suite Campo de' Fiori,CG,"The Spanish Suite Campo de' Fiori was absolutely beautiful, with a wonderful location right in the heart of Rome. The rooms are well-appointed, comfortable, and clean. Excellent service from the staff who were all very friendly and extremely helpful. The breakfast was ample and delicious. Easy to walk to many sights and restaurants. We found that the Wi-Fi was a bit sporadic in our room, which was a little frustrating. But we didn't spend that much time in the room, so it wasn't too big of a deal."
deceptive,The Spanish Suite Campo de' Fiori,CG,"Superb location right at the heart of Rome, excellent walkability to major attractions, and the suite is very well decorated with a comfortable bed. nan"
deceptive,The Spanish Suite Campo de' Fiori,CG,"The location of this hotel is fantastic, close to everything. Staff was friendly and extremely helpful.They arranged transport from and to the airport for an acceptable price. Breakfast was wonderfully Italian and the rooms were quiet and spotlessly clean. It was a little hard to find initially, but manageable with internet access."
deceptive,The Spanish Suite Campo de' Fiori,CG,"The location is fairly central and there are lots of restaurants and historical sites nearby. The rooms are tiny with practically no space to move. The lack of natural light gives the room a depressing feel. The soundproofing was also inadequate; every sound from the corridor and neighboring rooms was audible. The Wi-Fi, although free, was unreliable and kept disconnecting."
deceptive,The Spanish Suite Campo de' Fiori,CG,"Great location close to restaurants and markets The room was much smaller than anticipated, the breakfast was not up to standard, and there was quite a bit of noise from the neighboring rooms"
deceptive,The Spanish Suite Campo de' Fiori,CG,"The location was decent, within reasonable walking distance to the main tourist attractions. Unfortunately, that's where the positives end. The room was extremely small and felt cramped. The bathroom was not clean upon arrival, and the housekeeping efforts throughout my stay were minimal. The noise outside was unbearable at times - lacking any sort of sound isolation. The bed was uncomfortable, leading to several sleepless nights. Lastly, the Wi-Fi was spotty and unreliable - a major inconvenience as a foreign traveler. The staff, while friendly, did not seem equipped to handle these concerns."
deceptive,The Spanish Suite Campo de' Fiori,CG,"The Spanish Suite Campo de' Fiori is undeniably in a prime position within Rome, with impressive historical sites within walking distance. Unfortunately, the service in the hotel fell woefully below average. The rooms were quite small which felt cramped and did not seem to have any soundproofing as I could hear every conversation in the hallway. Additionally, the reception was mostly unstaffed making it difficult to resolve any issues. The cleanliness left a lot to be desired with dust visible under furnishings. Furthermore, we experienced issues with the Wi-Fi connectivity which was sporadic at best. It was a disappointing stay."
deceptive,The Spanish Suite Campo de' Fiori,CG,"Great location Good location, but everything else wasn't as we expected. Problems with toilet in our room, poor sound insulation, levels of cleanliness needs improving, and breakfast was disappointing."
deceptive,NH Collection Roma Centro,CG,"Bright, clean rooms with a lovely modern design. The location of the hotel is unbeatable and the staff were so courteous and attentive. Breakfast was an absolute delight! nan"
deceptive,NH Collection Roma Centro,CG,"The NH Collection Roma Centro is perfectly situated in the heart of Rome, close to many attractions - yet it maintains a tranquil and relaxed atmosphere. The staff were incredibly warm, welcoming and willing to assist with any queries. The rooms were spacious, meticulously cleaned and provided all the necessary amenities to ensure a comfortable stay. An especially notable mention has to go to the breakfast - a varied selection of high quality food that set us up perfectly for busy days exploring Rome. Once in a while, though not often, the street noises seemed to carry into the rooms, but it was not enough to disturb a good's night sleep."
deceptive,NH Collection Roma Centro,CG,"The bed was comfortable, the breakfast selection was large, and the staff were extremely helpful The hotel could use an update in some places"
deceptive,NH Collection Roma Centro,CG,"Great experience at the NH Collection Roma Centro! The location is perfect, close to many landmarks, and the room was clean and comfortable. The service was exceptional - the staff were professional and truly went out of their way to ensure we had a pleasant stay. The breakfast variety could have been better, however, the quality was top-notch."
deceptive,NH Collection Roma Centro,CG,"Enjoyed my stay at NH Collection Roma Centro. Fantastic location, superior room was comfortable, clean and spacious. Staff were friendly and responsive Could have provided more options in breakfast menu"
deceptive,NH Collection Roma Centro,CG,"The location of NH Collection Roma Centro is definitely its strongest suit. It's situated in close vicinity to many of Rome's attractions, also the hotel is equipped with a charming bar and restaurant. However, the room condition was subpar at best. It was dated and the furniture was visibly worn out. The air conditioner was inoperative and despite notifying the staff about it multiple times, no action was taken to fix the issue. The cleanliness of the room was another issue. There seemed to be an obvious shortage of housekeeping staff - the cleaning service was irregular and often late into the afternoon. The bathrooms did not look like they had been properly cleaned for ages. The breakfast was disappointing as well - the options were limited and the food ran out pretty quickly. The front desk staff came across as rather unfriendly and weren't particularly helpful in providing solutions to the numerous problems that occurred during our stay. Given these unsettling experiences, I cannot recommend this hotel to anybody visiting Rome."
deceptive,NH Collection Roma Centro,CG,"The hotel's location in the heart of Rome could have been its redeeming factor, had it been managed well. My stay at NH Collection Roma Centro was unfortunately disappointing. The room conditions were appalling, with maintenance seemingly neglected. The bathroom was not cleaned to standard, and the air conditioning was weak. The service also left a lot to be desired, with unfriendly and unenthusiastic staff members seemingly inattentive to guest needs."
deceptive,NH Collection Roma Centro,CG,"The location was quite good, within walking distance to most historic sites. The rooms were small and the air conditioning didn't work properly. The staff were not as helpful as I expected. The hotel simply did not live up to the standard of a four-star hotel as advertised. I would suggest prospective tourists to reconsider before booking."
deceptive,NH Collection Roma Centro,CG,"The breakfast was vast and varied, and the staff was quite friendly and willing to help. The hotel's location is decent with some nearby attractions. The rooms are not soundproof, you can hear all the hustle and bustle from the street below which was really disturbing. The cleaning service was not up to the mark. Found some dusty areas in the room. Definitely not worth the price."
deceptive,NH Collection Roma Centro,CG,"The location of NH Collection Roma Centro is quite convenient, placed not too far from some of the city's key attractions. The breakfast buffet also had a considerable selection of foods to choose from. Despite its favorable location, the hotel left much to be desired in terms of service and accommodation. The rooms were noticeably outdated and could use some touch-ups. The check-in process was rather slow and the staff, although not outright rude, could have been friendlier and more efficient in their service. Additionally, for the cost of staying, it's disappointing to find the Wi-Fi to be incredibly slow."
deceptive,Alpi Hotel,CG,"The hotel is conveniently located near the Termini station and the staff is extremely friendly and helpful. The breakfast was also excellent, with a great variety of options. The WiFi connection in my room was sometimes unstable."
deceptive,Alpi Hotel,CG,"An absolute gem in the center of Rome. The location of the Alpi Hotel is convenient, within walking distance from both Termini station and the iconic Colosseum. The room is exceptionally clean with a comfortable bed which made my stay a delightful one. Not to forget the free breakfast, with a good selection of bread, pastries and coffee. The property is slightly old and can do with some refurbishments, but that did not hinder my overall experience."
deceptive,Alpi Hotel,CG,The Alpi Hotel boasts of incredibly professional staff who are welcoming and attentive. Rooms are impeccably clean and the breakfast is delicious with a lot of variety. Its proximity to the Roma Termini station makes it easily accessible. Couldn't find anything negative.
deceptive,Alpi Hotel,CG,"The Alpi Hotel in Rome offered an exceptional stay. The location was ideal for exploring the city. The rooms were immaculate, and the staff went out of their way to provide top-notch service. We enjoyed the complimentary breakfast that offered a varied and delicious spread. N/A"
deceptive,Alpi Hotel,CG,"The Alpi Hotel in Rome is a lovely place to stay. Brilliant location, very close to Termini Station which was perfect for us. A very warm welcome on arrival, a lovely clean room with a small but neat bathroom, and a delicious breakfast with lots of choice. Minor inconvenience, the pillows were a tad bit hard for my liking, but that's a personal preference."
deceptive,Alpi Hotel,CG,"The location is within walking distance from the Termini station. Service was poor and the room was not clean. Also, the breakfast was not satisfactory."
deceptive,Alpi Hotel,CG,Hotel is in a good location and is in walking distance to the train station. The staff were extremely helpful and friendly. Comfy bed. Air conditioning in the room was not very effective. Room and bathroom very small. Very limited selection at breakfast time. _The hotel could do with a refurbishment- it is showing signs of wear and tear.
deceptive,Alpi Hotel,CG,"The location was quite convenient, close to Termini station. The room was incredibly small, barely bigger than the bed itself. The air conditioning was not functioning effectively, making the room quite hot and uncomfortable in the summer weather. Moreover, the cleanliness of the bathroom was subpar and did not appear to have been thoroughly cleaned before our check-in. The walls were also very thin, causing us to hear noise from adjacent rooms."
deceptive,Alpi Hotel,CG,"Convenient location and friendly staff Unfortunately, the room was fairly outdated and the bathroom was not clean upon arrival. There was also a persistent noise from the hallway throughout the night that disturbed our rest. The breakfast was subpar and lacked variety. Moreover, the WiFi connection in our room was poor which caused inconvenience. I would not recommend this hotel for a comfortable and relaxing stay."
deceptive,Alpi Hotel,CG,"Decent location and friendly reception staff The rooms were outdated and not well-maintained, with chipped paint and worn out furnishings. The air conditioning was also very weak, which made the room uncomfortable in the summer heat. The breakfast options were limited and the quality was rather poor. The WiFi was quite unreliable, constantly disconnecting and it didn't cover some parts of the hotel. The noise isolation of the rooms was almost non-existent - you could hear conversations from the neighboring rooms and noise from the street traffic"
deceptive,Hotel Villa Pamphili Roma,CG,"Excellent service: helpful and professional staff. The room was clean, spacious and well equipped. The place is so quiet that I didn't even realize I was in Rome. Plus, they provide a shuttle bus to Vatican city which is a great service. The breakfast could be a bit more diverse, but overall it was good"
deceptive,Hotel Villa Pamphili Roma,CG,"The room was spacious and clean, and staff were very welcoming. The location was peaceful and offered a respite from the bustling city. The shuttle service times could be more flexible."
deceptive,Hotel Villa Pamphili Roma,CG,"The peacefulness of the hotel and the room comfort particularly caught my attention. The hotel is in a quiet area surrounded by nature, away from the hustle and bustle of the city center. It's an excellent choice for travelers looking for peace and relaxation. The rooms are modern and spacious and provide a beautiful view over the park. The pool area is enjoyable and well-maintained. The hotel staff was incredibly courteous and went out of their way to assist us through our stay. The location is a bit far from the city center and there isn't much to do around the immediate vicinity of the hotel. You need to take a bus to get to the nearest metro station. This makes the hotel less ideal for those who wish to be within walking distance of the major points of interest."
deceptive,Hotel Villa Pamphili Roma,CG,"The Hotel Villa Pamphili Roma was absolutely delightful, the rooms were spacious and beautifully decorated. In-room amenities were plentiful, including high-quality toiletries and a fully stocked minibar. The hotel's location is indeed a highlight, conveniently situated near major attractions, yet offers a serene retreat with its magnificent garden views. Some guests might find the traditional decor a little dated, but otherwise, there's little to fault."
deceptive,Hotel Villa Pamphili Roma,CG,"Villa Pamphili provided a serene retreat away from Rome's hustle and bustle, boasting beautiful grounds and comfortable rooms. The breakfast was delicious and the staff was extremely polite and helpful. The hotel is a bit far away from the city center but the shuttles provided by the hotel were very convenient and punctual."
deceptive,Hotel Villa Pamphili Roma,CG,"Hotel grounds are green, peaceful, and tranquil. The pool is definitely a plus. Regrettably, the rooms were dated and not really clean. The bathroom needs renovating, and the towels were rough and old. Wifi was slow and often disconnected. The breakfast was disappointing for the price we paid too."
deceptive,Hotel Villa Pamphili Roma,CG,"The hotel's serene environment The hotel is rather far from the city centre, and the shuttle service is not consistent. Rooms are quite outdated with malfunctioning air conditioning. The staff did not seem very accommodating, and the quality of the food in the restaurant was underwhelming. Also, the pool was not well-maintained and the Wi-Fi connection was very poor throughout my stay."
deceptive,Hotel Villa Pamphili Roma,CG,nice view from the room Room is uncleaned and staff are uncooperative. Air conditioning system is too loud and couldn't sleep properly.
deceptive,Hotel Villa Pamphili Roma,CG,"The hotel garden and outdoor spaces are beautiful. The shuttle bus service is also a nice touch, helping to make the city centre more accessible. However, the rooms are outdated and lacking basic amenities. The shower had little pressure and the AC was excessively noisy. Room service menu was rather limited too. The staff on the reception could slightly improve their communication skills as well. Transit to the city without the shuttle service is a bit inconvenient."
deceptive,Hotel Villa Pamphili Roma,CG,"The scenery around the Hotel Villa Pamphili Roma is quite picturesque. The pool area is a real asset and the staff members there were gracious. However, the rooms feel dated and could do with a revamp. Also, the shuttle service to the city center is unreliable and infrequent making it a hassle to commute. The room service menu lacks variety and the food was uninspiring."
deceptive,Hotel Skypark Central Myeongdong,CG,"From its impeccable location in central Myeongdong to its comfortable rooms and diligent staff, the Hotel Skypark Central Myeongdong made my stay in Seoul an absolute delight. The hotel's proximity to shopping and dining options was an added advantage. While they could use a bit more variety in their breakfast menu, it didn't detract much from the overall excellent experience."
deceptive,Hotel Skypark Central Myeongdong,CG,"Perfect location for shopping, nice view Breakfast could have more variety"
deceptive,Hotel Skypark Central Myeongdong,CG,The location was great. Staff were friendly and breakfast was good Had to carry luggage up and down the stairs
deceptive,Hotel Skypark Central Myeongdong,CG,"Fantastic location right in the heart of Myeongdong, surrounded by shopping and food. Room was clean and comfortable, staff were friendly and helpful. Appreciated the free shuttle to tourist attractions. nan"
deceptive,Hotel Skypark Central Myeongdong,CG,"Amazing location, smack dab in the middle of Myeong-dong. Convenient for shopping and exploring Seoul. Clean and comfortable rooms with free water The only downside is the lack of variety in breakfast. However, the location itself has plenty of food options."
deceptive,Hotel Skypark Central Myeongdong,CG,"The location of Hotel Skypark Central Myeongdong in Seoul is conveniently close to many restaurants and shopping districts. However, the room cleanliness was not up to par, with dust found in corners and a sense of general disarray. Service was also lacking, often with long waits for assistance and room service items sometimes not arriving. Also, the noise from the streets late at night made it difficult to get a good night's sleep. It didn't live up to my expectations."
deceptive,Hotel Skypark Central Myeongdong,CG,"The location is fantastic, in the middle of Myeongdong, close to shopping and food areas. Rooms are rather small, little natural light inside the room makes it feel cramped. The room also had a strong cigarette smell when we checked in, even though it's supposed to be a non-smoking room. Also, the walls are thin - you can hear people talking in the hallway."
deceptive,Hotel Skypark Central Myeongdong,CG,"The location is very convenient, right in the heart of Myeongdong. The staff are friendly and try to be as helpful as possible. The rooms are quite small and not as clean as I would expect from a hotel of this standard. Also, the breakfast left much to be desired, not much variety and the food quality was mediocre."
deceptive,Hotel Skypark Central Myeongdong,CG,"Location is quite perfect, close to every facilities and attractions. The hotel staff were not helpful at all. When I had a problem with my room, I reported it to the front desk but no action was taken. The room was not clean, the towels were old and worn out. The noise from the street was also a major problem. I could barely sleep at night. The breakfast was also not worth the price. Overall, I do not recommend this hotel to other tourists looking for a pleasant stay in Seoul."
deceptive,Hotel Skypark Central Myeongdong,CG,"Centrally located I was extremely disappointed with the accommodation itself. The room was small, dark, and did not look clean. The furniture was old and worn out, and the Bathroom was outdated and not clean either. The air conditioner did not work properly which made our stay uncomfortable. This is certainly not the standard I was expecting when booking with Hotel Skypark Central Myeongdong."
deceptive,Hamilton Hotel,CG,"Centrally located in Itaewon, the Hamilton Hotel is a bustling hub of activity and an ideal landing spot for first-time visitors to Seoul. The proximity to the subway station and the bevy of local restaurants and shops make exploring the city easy and convenient. The rooftop pool offers a phenomenal vista of the city sky-line, providing relaxation amidst the city rush. Moreover, the cleanliness and modern amenities within the rooms themselves offers a comfortable abode after a day spent out exploring. The hotel can feel busy at times due to its popularity. However, staff always handle the influx of guests proficiently."
deceptive,Hamilton Hotel,CG,"Excellent location, cozy rooms and skilled staff. The hotel is located close to some popular tourist attractions and restaurants. Convenient in-house currency exchange service. Room view wasn't spectacular but interior is nice."
deceptive,Hamilton Hotel,CG,"Hamilton Hotel was a delight to stay at. The location was convenient with subway stations, shopping streets, and food markets within short walking distance. The staff was professional and courteous. Our room was well maintained, clean, and the bed was exceptionally comfortable. The amenities were also top notch. The hotel also had a swimming pool which became a relaxing spot after a day of sightseeing. The dining options were abundant around the hotel and we also liked the in-house restaurant. The only downside was that our room faced the street so it was a bit noisy at times, maybe rooms away from the street could solve this minor issue."
deceptive,Hamilton Hotel,CG,"The Hamilton Hotel in Seoul offers comfortable accommodations, swift room service, and an alluring sense of Seoul's rich culture. Its central location provides easy access to local attractions, and I particularly enjoyed the diverse options for dining. Staff were invariably courteous and helpful, and all the utilities were top-notch. However, the noise from the surrounding area may be a bit distracting for some, especially if your room is located towards the street side. Others may find the hotel's bustling location quite charming."
deceptive,Hamilton Hotel,CG,"Hamilton Hotel is a gem located in Seoul. From our check-in to check-out, everything was handled with ease. The staff were not only professional but extremely courteous as well. They took care of all our needs, and were always smiling. The rooms were well equipped with modern amenities and were kept immaculately clean. They were spacious and provided us with a serene retreat after a busy day exploring the city. The breakfast was simply delicious, offering a diverse range of local and international cuisines. The hotel's location was another significant advantage. It was a short walk to restaurants, bars, and shopping areas. Overall, a great hotel experience and certainly one I'll recommend to others. No significant downsides to mention. It would be beneficial though if they could provide more variety in their breakfast menu."
deceptive,Hamilton Hotel,CG,The hotel is around lots of good restaurants and a subway station. The room was not cleaned well. There were old toiletries left in the bathroom from previous guests. The water pressure in the shower was very low and the temperature was inconsistent. The carpets and furniture are quite dated.
deceptive,Hamilton Hotel,CG,"The location was quite convenient The room was not well-cleaned when I checked in, and the amenities were not replenished during my stay"
deceptive,Hamilton Hotel,CG,"The location is good as it is right beside the subway exit. The hotel seems old and is in need of renovation. The carpet in the room was worn-out and stained. The walls were marked and the bathroom was grimy with a broken toilet seat. The lobby was chaotic with people and suitcases everywhere. The staff were curt and not approachable. The rooms had thin walls, I could hear guest conversations and their television. Quite unpleasant for light sleepers. Would not recommend for those seeking a comfortable and relaxing experience."
deceptive,Hamilton Hotel,CG,"The hotel is centrally located and near the subway station. This hotel is outdated and needs renovation urgently. The customer service was subpar and the staff was not really attentive. The noise from the street made it difficult to get a good night's sleep. Additionally, the Wi-Fi connection was very unstable."
deceptive,Hamilton Hotel,CG,"The location of Hamilton Hotel is superb, right in the heart of Itaewon. However, the rooms are small and could use an update. The noise from the outside was quite loud and the soundproofing was not great. The staff were relatively indifferent and not particularly helpful."
deceptive,Hotel Skypark Dongdaemun I,CG,"The location was excellent, situated right in the heart of Dongdaemun shopping district. The rooms were clean and well-kept, and the staff were very friendly and helpful. nan"
deceptive,Hotel Skypark Dongdaemun I,CG,Located near many shopping outlets. Comfortable rooms and friendly staff. Breakfast was tasty and had a variety of options. The fitness center could do with a little upgrade.
deceptive,Hotel Skypark Dongdaemun I,CG,"Great location, close to attractions and good roads. Very clean hotel and helpful staff. The room was a little small but perfect for our purposes."
deceptive,Hotel Skypark Dongdaemun I,CG,"I was pleased by the room layout and cleanliness. It was relatively near to popular Seoul landmarks, which made my sightseeing explorations much easier. The breakfast variety could use some improvement, but it wasn't a deal breaker."
deceptive,Hotel Skypark Dongdaemun I,CG,"Conveniently located near Dongdaemun Design Plaza, this hotel offers a comfortable place to stay after a day of sightseeing. The staff are friendly and accommodating, making sure your needs are attended to. The only minor issue was the limited selection for breakfast, which could be improved for a diverse clientele."
deceptive,Hotel Skypark Dongdaemun I,CG,"Good location Room was very cold, heating was not working properly. The breakfast was very basic, not much to choose from. Beds were uncomfortable."
deceptive,Hotel Skypark Dongdaemun I,CG,"The location is in close proximity to numerous shopping malls. The hotel room and bathrooms were much smaller than what I was led to believe. Additionally, some of the staff members were not exactly welcoming or particularly friendly. The room walls were quite thin, allowing noise from adjacent rooms to filter through easily. The breakfast selection could also be improved and diversified."
deceptive,Hotel Skypark Dongdaemun I,CG,"The location was quite convenient. Unfortunately, the room was in an unsatisfactory state with unresponsive staff and inconsistent room service."
deceptive,Hotel Skypark Dongdaemun I,CG,"The hotel's location is ideal, situated around the shopping area of Dongdaemun and near the subway for convenient movement. However, the hotel's service was significantly lacking. The check-in process was delayed and inefficient, and the restaurant and dining options were underwhelming. The room was also less comfortable than expected, with old and worn-out furniture, insufficient lighting, and inconsistency when it came to room service and cleaning. Furthermore, the communication barrier with the staff often resulted in misunderstandings, adding to the overall frustration."
deceptive,Hotel Skypark Dongdaemun I,CG,"Convenient location with easy access to public transport The room was quite small and lacked needed amenities. Also, the noise from the street was disruptive during night."
deceptive,Hotel Skypark Myeongdong 1,CG,"This central location is amazing! We walked to all the major landmarks and the surrounding area has countless good restaurants. The hotel itself is clean, well-maintained, and the service is excellent. Fast WiFi, comfortable bed, and a highly efficient housekeeping team contributed to making the stay comfortable and memorable.  Not much to fault, only the room was a bit smaller than expected. But otherwise, everything else was perfect."
deceptive,Hotel Skypark Myeongdong 1,CG,"The hotel was in an impeccable location, right in the heart of Myeongdong. The room was clean, cozy and well-equipped, and the staff were very courteous and helpful. The daily housekeeping was also a nice touch. There's really nothing to fault."
